Arrêtons	VER:pres	arrêter
mot	NOM	mot
flatterait	VER:cond	flatter
mes	DET:POS	mon
douleurs	NOM	douleur
?	SENT	?
Penses	VER:pres	penser
-tu	PRO:PER	tu
seulement	ADV	seulement
que	KON	que
parmi	PRP	parmi
ses	DET:POS	son
malheurs	NOM	malheur
,	PUN	,
Quand	NAM	Quand
l'	DET:ART	le
univers	NOM	univers
entier	ADJ	entier
négligerait	VER:cond	négliger
ses	DET:POS	son
charmes	NOM	charme
,	PUN	,
L'	DET:ART	le
ingrate	NOM	ingrat
me	PRO:PER	me
permît	VER:subi	permettre
de	PRP	de
lui	PRO:PER	lui
donner	VER:infi	donner
des	PRP:det	du
larmes	NOM	larme
.	SENT	.
Ou	KON	ou
qu'	KON	que
elle	PRO:PER	elle
s'	PRO:PER	se
abaissât	VER:subi	abaisser
jusques	PRP	jusques
à	PRP	à
recevoir	VER:infi	recevoir
Des	VER:futu	Des
soins	NOM	soin
,	PUN	,
qu'	KON	que
à	PRP	à
mon	DET:POS	mon
amour	NOM	amour
elle	PRO:PER	elle
croirait	VER:cond	croire
devoir	VER:infi	devoir
?	SENT	?
Et	KON	et
qui	PRO:REL	qui
peut	VER:pres	pouvoir
mieux	ADV	mieux
que	KON	que
vous	PRO:PER	vous
consoler	VER:infi	consoler
sa	DET:POS	son
disgrâce	NOM	disgrâce
?	SENT	?
Sa	DET:POS	son
fortune	NOM	fortune
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
va	VER:pres	aller
prendre	VER:infi	prendre
une	DET:ART	un
autre	ADJ	autre
face	NOM	face
.	SENT	.
Titus	NAM	Titus
la	PRO:PER	la
quitte	VER:pres	quitter
.	SENT	.
Hélas	INT	hélas
!	SENT	!
De	PRP	de
ce	PRO:DEM	ce
grand	ADJ	grand
changement	NOM	changement
Il	VER:subi	Il
ne	ADV	ne
me	PRO:PER	me
reviendra	VER:futu	revenir
que	KON	que
le	DET:ART	le
nouveau	ADJ	nouveau
tourment	NOM	tourment
D'	ADJ	D'
apprendre	VER:infi	apprendre
par	PRP	par
ses	DET:POS	son
pleurs	NOM	pleur|pleurs
à	PRP	à
quel	PRO:REL	quel
point	ADV	point
elle	PRO:PER	elle
l'	PRO:PER	la|le
aime	VER:pres	aimer
.	SENT	.
Je	PRO:PER	je
la	PRO:PER	la
verrai	VER:futu	voir
gémir	VER:infi	gémir
,	PUN	,
je	PRO:PER	je
la	PRO:PER	la
plaindrai	VER:futu	plaindre
moi	PRO:PER	moi
-même	ADJ	même
.	SENT	.
Pour	PRP	pour
fruit	NOM	fruit
de	PRP	de
tant	ADV	tant
d'	PRP	de
amour	NOM	amour
j'	PRO:PER	je
aurai	VER:futu	avoir
le	DET:ART	le
triste	ADJ	triste
emploi	NOM	emploi
De	VER:subi	De
recueillir	VER:infi	recueillir
des	PRP:det	du
pleurs	NOM	pleur|pleurs
qui	PRO:REL	qui
ne	ADV	ne
sont	VER:pres	être
pas	ADV	pas
pour	PRP	pour
moi	PRO:PER	moi
.	SENT	.
Quoi	PRO	quoi
!	SENT	!
Ne	ADV	ne
vous	PRO:PER	vous
plairez	VER:futu	plaire
-vous	PRO:PER	vous
qu'	ADV	qu'
à	PRP	à
vous	PRO:PER	vous
gêner	VER:infi	gêner
sans	PRP	sans
cesse	NOM	cesse
?	SENT	?
Jamais	ADV	jamais
dans	PRP	dans
un	DET:ART	un
grand	ADJ	grand
coeur	NOM	cœur
vit	VER:pres	vivre
-on	PRO:PER	on
plus	ADV	plus
de	PRP	de
faiblesse	NOM	faiblesse
?	SENT	?
Ouvrez	VER:pres	ouvrer|ouvrir
les	DET:ART	le
yeux	NOM	œil
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
et	KON	et
songeons	VER:pres	songer
entre	PRP	entre
nous	PRO:PER	nous
Par	NOM	par
combien	ADV	combien
de	PRP	de
raisons	NOM	raison
Bérénice	NAM	Bérénice
est	VER:pres	être
à	PRP	à
vous	PRO:PER	vous
.	SENT	.
Puisque	KON	puisque
aujourd'hui	ADV	aujourd'hui
Titus	NAM	Titus
ne	ADV	ne
prétend	VER:pres	prétendre
plus	ADV	plus
lui	PRO:PER	lui
plaire	VER:infi	plaire
,	PUN	,
Songez	NAM	Songez
que	KON	que
votre	DET:POS	votre
hymen	NOM	hymen
lui	PRO:PER	lui
devient	VER:pres	devenir
nécessaire	ADJ	nécessaire
.	SENT	.
Nécessaire	ADJ	nécessaire
!	SENT	!
À	PRP	à
ses	DET:POS	son
pleurs	NOM	pleur|pleurs
accordez	VER:pres	accorder
quelques	PRO:IND	quelque
jours	NOM	jour
,	PUN	,
De	VER:ppre	De
ses	DET:POS	son
premiers	NUM	premier
sanglots	NOM	sanglot
laissez	VER:pres	laisser
passer	VER:infi	passer
le	DET:ART	le
cours	NOM	cour|cours
.	SENT	.
Tout	ADV	tout
parlera	VER:futu	parler
pour	PRP	pour
vous	PRO:PER	vous
,	PUN	,
le	DET:ART	le
dépit	NOM	dépit
,	PUN	,
la	DET:ART	le
vengeance	NOM	vengeance
,	PUN	,
L'	DET:ART	le
absence	NOM	absence
de	PRP	de
Titus	NAM	Titus
,	PUN	,
le	DET:ART	le
temps	NOM	temps
,	PUN	,
votre	DET:POS	votre
présence	NOM	présence
,	PUN	,
Trois	ADJ	Trois
sceptres	NOM	sceptre
,	PUN	,
que	KON	que
son	DET:POS	son
bras	NOM	bras
ne	ADV	ne
peut	VER:pres	pouvoir
seul	NOM	seul
soutenir	VER:infi	soutenir
,	PUN	,
Vos	NOM	Vos
deux	NUM	deux
États	NAM	États
voisins	ADJ	voisin
,	PUN	,
qui	PRO:REL	qui
cherchent	VER:pres	chercher
à	PRP	à
s'	PRO:PER	se
unir	VER:infi	unir
.	SENT	.
L'	DET:ART	le
intérêt	NOM	intérêt
,	PUN	,
la	DET:ART	le
raison	NOM	raison
,	PUN	,
l'	DET:ART	le
amitié	NOM	amitié
,	PUN	,
tout	ADV	tout
vous	PRO:PER	vous
lie	VER:pres	lier
.	SENT	.
Oui	INT	oui
,	PUN	,
je	PRO:PER	je
respire	VER:pres	respirer
,	PUN	,
Arsace	NAM	Arsace
,	PUN	,
et	KON	et
tu	PRO:PER	tu
me	PRO:PER	me
rends	VER:pres	rendre
la	DET:ART	le
vie	NOM	vie
.	SENT	.
J'	PRO:PER	je
accepte	VER:pres	accepter
avec	PRP	avec
plaisir	NOM	plaisir
un	DET:ART	un
présage	NOM	présage
si	ADV	si
doux	ADJ	doux
.	SENT	.
Que	KON	que
tardons-nous	NOM	tardons-nous
?	SENT	?
Faisons	VER:pres	faire
ce	PRO:DEM	ce
qu'	PRO:REL	que
on	PRO:PER	on
attend	VER:pres	attendre
de	PRP	de
nous	PRO:PER	nous
,	PUN	,
Entrons	NOM	Entrons
chez	PRP	chez
Bérénice	NAM	Bérénice
;	PUN	;
et	KON	et
puisqu'on	NOM	puisqu'on
nous	PRO:PER	nous
l'	PRO:PER	la|le
ordonne	VER:pres	ordonner
,	PUN	,
Allons	VER:pres	aller
lui	PRO:PER	lui
déclarer	VER:infi	déclarer
que	KON	que
Titus	NAM	Titus
l'	PRO:PER	la|le
abandonne	VER:pres	abandonner
.	SENT	.
Mais	KON	mais
plutôt	ADV	plutôt
demeurons	VER:pres	demeurer
.	SENT	.
Que	PRO	que
faisais	VER:impf	faire
-je	PRO:PER	je
?	SENT	?
Est	VER:pres	être
-ce	PRO:DEM	ce
à	PRP	à
moi	PRO:PER	moi
,	PUN	,
Arsace	NAM	Arsace
,	PUN	,
à	PRP	à
me	PRO:PER	me
charger	VER:infi	charger
de	PRP	de
ce	PRO:DEM	ce
cruel	ADJ	cruel
emploi	NOM	emploi
?	SENT	?
Soit	KON	soit
vertu	NOM	vertu
,	PUN	,
soit	KON	soit
amour	NOM	amour
,	PUN	,
mon	DET:POS	mon
coeur	NOM	cœur
s'	PRO:PER	se
en	PRO:PER	en
effarouche	VER:pres	effaroucher
.	SENT	.
L'	DET:ART	le
aimable	ADJ	aimable
Bérénice	NOM	Bérénice
entendrait	VER:cond	entendre
de	PRP	de
ma	DET:POS	mon
bouche	NOM	bouche
,	PUN	,
Qu'	ADJ	Qu'
on	PRO:PER	on
l'	PRO:PER	la|le
abandonne	VER:pres	abandonner
!	SENT	!
Ah	INT	ah
Reine	NAM	Reine
!	SENT	!
Et	KON	et
qui	PRO:REL	qui
l'	PRO:PER	la|le
aurait	VER:cond	avoir
pensé	VER:pper	penser
,	PUN	,
Que	VER:impf	Que
ce	PRO:DEM	ce
mot	NOM	mot
dût	VER:subi	devoir
jamais	ADV	jamais
vous	PRO:PER	vous
être	VER:infi	être
prononcé	VER:pper	prononcer
?	SENT	?
La	DET:ART	le
haine	NOM	haine
sur	PRP	sur
Titus	NAM	Titus
tombera	VER:futu	tomber
toute	PRO:IND	tout
entière	ADJ	entier
.	SENT	.
Seigneur	NOM	seigneur
,	PUN	,
si	KON	si
vous	PRO:PER	vous
parlez	VER:pres	parler
,	PUN	,
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
qu'	ADV	qu'
à	PRP	à
sa	DET:POS	son
prière	NOM	prière
.	SENT	.
Non	ADV	non
,	PUN	,
ne	ADV	ne
la	PRO:PER	la
voyons	VER:pres	voir
point	ADV	point
.	SENT	.
Respectons	VER:pres	respecter
sa	DET:POS	son
douleur	NOM	douleur
.	SENT	.
Assez	ADV	assez
d'	DET:ART	de
autres	ADJ	autre
viendront	VER:futu	venir
lui	PRO:PER	lui
conter	VER:infi	conter
son	DET:POS	son
malheur	NOM	malheur
.	SENT	.
Et	KON	et
ne	ADV	ne
la	PRO:PER	la
crois	VER:pres	croire
-tu	PRO:PER	tu
pas	ADV	pas
assez	ADV	assez
infortunée	ADJ	infortuné
D'	NOM	D'
apprendre	VER:infi	apprendre
à	PRP	à
quel	PRO:REL	quel
mépris	VER:simp	méprendre
Titus	NAM	Titus
l'	PRO:PER	la|le
a	VER:pres	avoir
condamnée	VER:pper	condamner
,	PUN	,
Sans	NAM	Sans
lui	PRO:PER	lui
donner	VER:infi	donner
encor	ADV	encor
le	DET:ART	le
déplaisir	NOM	déplaisir
fatal	ADJ	fatal
D'	NOM	D'
apprendre	VER:infi	apprendre
ce	PRO:DEM	ce
mépris	NOM	mépris
par	PRP	par
son	DET:POS	son
propre	ADJ	propre
rival	NOM	rival
?	SENT	?
Encore	ADV	encore
un	DET:ART	un
coup	NOM	coup
fuyons	VER:pres	fuir
.	SENT	.
Et	KON	et
par	PRP	par
cette	PRO:DEM	ce
nouvelle	ADJ	nouveau
N'	NAM	N'
allons	VER:pres	aller
point	ADV	point
nous	PRO:PER	nous
charger	VER:infi	charger
d'	PRP	de
une	DET:ART	un
haine	NOM	haine
immortelle	ADJ	immortel
.	SENT	.
Ah	INT	ah
!	SENT	!
La	DET:ART	le
voici	ADV	voici
,	PUN	,
Seigneur	NAM	Seigneur
,	PUN	,
prenez	VER:pres	prendre
votre	DET:POS	votre
parti	NOM	parti
.	SENT	.
Ô	INT	ô
ciel	NOM	ciel
!	SENT	!
Hé	INT	hé
quoi	PRO:REL	quoi
,	PUN	,
Seigneur	NAM	Seigneur
vous	PRO:PER	vous
n'	ADV	ne
êtes	VER:pres	être
point	ADV	point
parti	VER:pper	partir
?	SENT	?
Madame	NOM	Madame
,	PUN	,
je	PRO:PER	je
vois	VER:pres	voir
bien	ADV	bien
que	KON	que
vous	PRO:PER	vous
êtes	VER:pres	être
déçue	VER:pper	décevoir
,	PUN	,
Et	NOM	Et
que	KON	que
c'	PRO:DEM	ce
était	VER:impf	être
César	NAM	César
que	PRO:REL	que
cherchait	VER:impf	chercher
votre	DET:POS	votre
vue	NOM	vue
.	SENT	.
Mais	KON	mais
n'	ADV	ne
accusez	VER:pres	accuser
que	KON	que
lui	PRO:PER	lui
,	PUN	,
si	KON	si
malgré	PRP	malgré
mes	DET:POS	mon
adieux	NOM	adieu
.	SENT	.
De	PRP	de
ma	DET:POS	mon
présence	NOM	présence
encor	ADV	encor
j'	PRO:PER	je
importune	VER:pres	importuner
vos	DET:POS	votre
yeux	NOM	œil
.	SENT	.
Peut-être	ADV	peut-être
en	PRP	en
ce	PRO:DEM	ce
moment	NOM	moment
je	PRO:PER	je
serais	VER:cond	être
dans	PRP	dans
Ostie	NAM	Ostie
,	PUN	,
S'	NAM	S'
il	PRO:PER	il
ne	ADV	ne
m'	PRO:PER	me
eût	VER:subi	avoir
de	PRP	de
sa	DET:POS	son
cour	NOM	cour
défendu	VER:pper	défendre
la	DET:ART	le
sortie	NOM	sortie
.	SENT	.
Il	PRO:PER	il
vous	PRO:PER	vous
cherche	VER:pres	chercher
vous	PRO:PER	vous
seul	ADJ	seul
.	SENT	.
Il	PRO:PER	il
nous	PRO:PER	nous
évite	VER:pres	éviter
tous	PRO:IND	tout
.	SENT	.
Il	PRO:PER	il
ne	ADV	ne
m'	PRO:PER	me
a	VER:pres	avoir
retenu	VER:pper	retenir
que	KON	que
pour	PRP	pour
parler	VER:infi	parler
de	PRP	de
vous	PRO:PER	vous
.	SENT	.
De	PRP	de
moi	PRO:PER	moi
,	PUN	,
Prince	NAM	Prince
!	SENT	!
Oui	INT	oui
,	PUN	,
Madame	NAM	Madame
.	SENT	.
Et	KON	et
qu'	KON	que
a-t-il	ADJ	a-t-il
pu	VER:pper	pouvoir
vous	PRO:PER	vous
dire	VER:infi	dire
?	SENT	?
Mille	NUM	mille
autres	ADJ	autre
,	PUN	,
mieux	ADV	mieux
que	KON	que
moi	PRO:PER	moi
,	PUN	,
pourront	VER:futu	pouvoir
vous	PRO:PER	vous
en	PRO:PER	en
instruire	VER:infi	instruire
.	SENT	.
Quoi	PRO	quoi
,	PUN	,
Seigneur	NAM	Seigneur
...	PUN	...
Suspendez	VER:pres	suspendre
votre	DET:POS	votre
ressentiment	NOM	ressentiment
.	SENT	.
D'	PRP	de
autres	ADJ	autre
loin	ADV	loin
de	PRP	de
se	PRO:PER	se
taire	VER:infi	taire
en	PRP	en
ce	PRO:DEM	ce
même	ADJ	même
moment	NOM	moment
,	PUN	,
Triompheraient	VER:impf	Triompheraient
peut-être	ADV	peut-être
,	PUN	,
et	KON	et
pleins	ADJ	plein
de	PRP	de
confiance	NOM	confiance
Céderaient	VER:impf	Céderaient
avec	PRP	avec
joie	NOM	joie
à	PRP	à
votre	DET:POS	votre
impatience	NOM	impatience
.	SENT	.
Mais	KON	mais
moi	PRO:PER	moi
,	PUN	,
toujours	ADV	toujours
tremblant	ADJ	tremblant
,	PUN	,
moi	PRO:PER	moi
,	PUN	,
vous	PRO:PER	vous
le	PRO:PER	le
savez	VER:pres	savoir
bien	ADV	bien
,	PUN	,
À	PRP	à
qui	PRO:REL	qui
votre	DET:POS	votre
repos	NOM	repos
est	VER:pres	être
plus	ADV	plus
cher	ADV	cher
que	KON	que
le	PRO:PER	le
mien	PRO:POS	mien
,	PUN	,
Pour	NOM	Pour
ne	ADV	ne
le	PRO:PER	le
point	ADV	point
troubler	VER:infi	troubler
,	PUN	,
j'	PRO:PER	je
aime	VER:pres	aimer
mieux	ADV	mieux
vous	PRO:PER	vous
déplaire	VER:infi	déplaire
,	PUN	,
Et	NAM	Et
crains	VER:pres	craindre
votre	DET:POS	votre
douleur	NOM	douleur
plus	ADV	plus
que	KON	que
votre	DET:POS	votre
colère	NOM	colère
.	SENT	.
Avant	PRP	avant
la	DET:ART	le
fin	NOM	fin
du	PRP:det	du
jour	NOM	jour
vous	PRO:PER	vous
me	PRO:PER	me
justifierez	VER:futu	justifier
.	SENT	.
Adieu	INT	adieu
,	PUN	,
Madame	NAM	Madame
.	SENT	.
Ô	INT	ô
ciel	NOM	ciel
!	SENT	!
Quel	PRO:REL	quel
discours	NOM	discours
!	SENT	!
Demeurez	VER:pres	demeurer
.	SENT	.
Prince	NOM	prince
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
trop	ADV	trop
cacher	VER:infi	cacher
mon	DET:POS	mon
trouble	NOM	trouble
à	PRP	à
votre	DET:POS	votre
vue	NOM	vue
.	SENT	.
Vous	PRO:PER	vous
voyez	VER:pres	voir
devant	PRP	devant
vous	PRO:PER	vous
une	DET:ART	un
reine	NOM	reine
éperdue	ADJ	éperdu
,	PUN	,
Qui	NAM	Qui
la	DET:ART	le
mort	NOM	mort
dans	PRP	dans
le	DET:ART	le
sein	NOM	sein
,	PUN	,
vous	PRO:PER	vous
demande	VER:pres	demander
deux	NUM	deux
mots	NOM	mot
.	SENT	.
Vous	PRO:PER	vous
craignez	VER:pres	craindre
,	PUN	,
dites	VER:pres	dire
-vous	PRO:PER	vous
,	PUN	,
de	PRP	de
troubler	VER:infi	troubler
mon	DET:POS	mon
repos	NOM	repos
.	SENT	.
Et	KON	et
vos	DET:POS	votre
refus	NOM	refus
cruels	ADJ	cruel
,	PUN	,
loin	ADV	loin
d'	PRP	de
épargner	VER:infi	épargner
ma	DET:POS	mon
peine	NOM	peine
,	PUN	,
Excitent	VER:pres	exciter
ma	DET:POS	mon
douleur	NOM	douleur
,	PUN	,
ma	DET:POS	mon
colère	NOM	colère
,	PUN	,
ma	DET:POS	mon
haine	NOM	haine
.	SENT	.
Seigneur	NOM	seigneur
,	PUN	,
si	KON	si
mon	DET:POS	mon
repos	NOM	repos
vous	PRO:PER	vous
est	VER:pres	être
si	ADV	si
précieux	ADJ	précieux
,	PUN	,
Si	VER:simp	Si
moi	PRO:PER	moi
-même	ADJ	même
jamais	ADV	jamais
je	PRO:PER	je
fus	VER:simp	être
chère	ADJ	cher
à	PRP	à
vos	DET:POS	votre
yeux	NOM	œil
,	PUN	,
Éclaircissez	VER:pres	éclaircir
le	DET:ART	le
trouble	NOM	trouble
où	PRO:REL	où
vous	PRO:PER	vous
voyez	VER:pres	voir
mon	DET:POS	mon
âme	NOM	âme
.	SENT	.
Que	KON	que
vous	PRO:PER	vous
a	VER:pres	avoir
dit	VER:pper	dire
Titus	NAM	Titus
?	SENT	?
Au	PRP:det	au
nom	NOM	nom
des	PRP:det	du
dieux	NOM	dieu
,	PUN	,
Madame	NAM	Madame
...	PUN	...
Quoi	NAM	Quoi
!	SENT	!
Vous	PRO:PER	vous
craignez	VER:pres	craindre
si	ADV	si
peu	ADV	peu
de	PRP	de
me	PRO:PER	me
désobéir	VER:infi	désobéir
?	SENT	?
Je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
qu'	ADV	qu'
à	PRP	à
vous	PRO:PER	vous
parler	VER:infi	parler
,	PUN	,
pour	PRP	pour
me	PRO:PER	me
faire	VER:infi	faire
haïr	VER:infi	haïr
.	SENT	.
Je	PRO:PER	je
veux	VER:pres	vouloir
que	KON	que
vous	PRO:PER	vous
parliez	VER:impf	parler
.	SENT	.
Dieux	NOM	Dieu
!	SENT	!
Quelle	PRO:REL	quel
violence	NOM	violence
!	SENT	!
Madame	NOM	Madame
,	PUN	,
encore	ADV	encore
un	DET:ART	un
coup	NOM	coup
,	PUN	,
vous	PRO:PER	vous
louerez	VER:futu	louer
mon	DET:POS	mon
silence	NOM	silence
.	SENT	.
Prince	NOM	prince
,	PUN	,
dès	PRP	dès
ce	PRO:DEM	ce
moment	NOM	moment
contentez	VER:pres	contenter
mes	DET:POS	mon
souhaits	NOM	souhait
,	PUN	,
Ou	VER:simp	Ou
soyez	VER:impe	être
de	PRP	de
ma	DET:POS	mon
haine	NOM	haine
assuré	VER:pper	assurer
pour	PRP	pour
jamais	ADV	jamais
.	SENT	.
Madame	NOM	Madame
,	PUN	,
après	PRP	après
cela	PRO:DEM	cela
je	PRO:PER	je
ne	ADV	ne
puis	ADV	puis
plus	ADV	plus
me	PRO:PER	me
taire	VER:infi	taire
.	SENT	.
Hé	INT	hé
bien	ADV	bien
,	PUN	,
vous	PRO:PER	vous
le	PRO:PER	le
voulez	VER:pres	vouloir
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
vous	PRO:PER	vous
satisfaire	VER:infi	satisfaire
.	SENT	.
Mais	KON	mais
ne	ADV	ne
vous	PRO:PER	vous
flattez	VER:pres	flatter
point	ADV	point
.	SENT	.
Je	PRO:PER	je
vais	VER:pres	aller
vous	PRO:PER	vous
annoncer	VER:infi	annoncer
Peut-être	NOM	Peut-être
des	PRP:det	du
malheurs	NOM	malheur
,	PUN	,
où	PRO:REL	où
vous	PRO:PER	vous
n'	ADV	ne
osez	VER:pres	oser
penser	VER:infi	penser
.	SENT	.
Je	PRO:PER	je
connais	VER:pres	connaître
votre	DET:POS	votre
coeur	NOM	cœur
.	SENT	.
Vous	PRO:PER	vous
devez	VER:pres	devoir
vous	PRO:PER	vous
attendre	VER:infi	attendre
Que	VER:pper	Que
je	PRO:PER	je
le	PRO:PER	le
vais	VER:pres	aller
frapper	VER:infi	frapper
par	PRP	par
l'	DET:ART	le
endroit	NOM	endroit
le	DET:ART	le
plus	ADV	plus
tendre	ADJ	tendre
.	SENT	.
Titus	NAM	Titus
m'	PRO:PER	me
a	VER:pres	avoir
commandé	VER:pper	commander
...	PUN	...
Quoi	NAM	Quoi
?	SENT	?
De	PRP	de
vous	PRO:PER	vous
déclarer	VER:infi	déclarer
Qu'	NOM	Qu'
à	PRP	à
jamais	ADV	jamais
l'	DET:ART	le
un	NOM	un
de	PRP	de
l'	DET:ART	le
autre	ADJ	autre
il	PRO:PER	il
faut	VER:pres	falloir
vous	PRO:PER	vous
séparer	VER:infi	séparer
.	SENT	.
Nous	PRO:PER	nous
séparer	VER:infi	séparer
?	SENT	?
Qui	PRO	qui
?	SENT	?
Moi	PRO:PER	moi
?	SENT	?
Titus	NAM	Titus
de	PRP	de
Bérénice	NAM	Bérénice
!	SENT	!
Il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
devant	ADV	devant
vous	PRO:PER	vous
je	PRO:PER	je
lui	PRO:PER	lui
rende	VER:subp	rendre
justice	NOM	justice
.	SENT	.
Tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
dans	PRP	dans
un	DET:ART	un
coeur	NOM	cœur
sensible	ADJ	sensible
et	KON	et
généreux	ADJ	généreux
L'	DET:ART	le
amour	NOM	amour
au	PRP:det	au
désespoir	NOM	désespoir
peut	VER:pres	pouvoir
rassembler	VER:infi	rassembler
d'	PRP	de
affreux	ADJ	affreux
,	PUN	,
Je	PRO:PER	je
l'	PRO:PER	la|le
ai	VER:pres	avoir
vu	VER:pper	voir
dans	PRP	dans
le	PRO:PER	le
sien	PRO:POS	sien
.	SENT	.
Il	PRO:PER	il
pleure	VER:pres	pleurer
;	PUN	;
il	PRO:PER	il
vous	PRO:PER	vous
adore	VER:pres	adorer
.	SENT	.
Mais	KON	mais
enfin	ADV	enfin
que	KON	que
lui	PRO:PER	lui
sert	VER:pres	servir
de	PRP	de
vous	PRO:PER	vous
aimer	VER:infi	aimer
encore	ADV	encore
?	SENT	?
Une	DET:ART	un
reine	NOM	reine
est	VER:pres	être
suspecte	ADJ	suspect
à	PRP	à
l'	DET:ART	le
empire	NOM	empire
romain	ADJ	romain
.	SENT	.
Il	PRO:PER	il
faut	VER:pres	falloir
vous	PRO:PER	vous
séparer	VER:infi	séparer
,	PUN	,
et	KON	et
vous	PRO:PER	vous
partez	VER:pres	partir
demain	ADV	demain
.	SENT	.
Nous	PRO:PER	nous
séparer	VER:infi	séparer
!	SENT	!
Hélas	INT	hélas
,	PUN	,
Phénice	NOM	Phénice
!	SENT	!
Hé	INT	hé
bien	ADV	bien
,	PUN	,
Madame	NAM	Madame
?	SENT	?
Il	PRO:PER	il
faut	VER:pres	falloir
ici	ADV	ici
montrer	VER:infi	montrer
la	DET:ART	le
grandeur	NOM	grandeur
de	PRP	de
votre	DET:POS	votre
âme	NOM	âme
.	SENT	.
Ce	PRO:DEM	ce
coup	NOM	coup
sans	PRP	sans
doute	NOM	doute
est	VER:pres	être
rude	ADJ	rude
,	PUN	,
il	PRO:PER	il
doit	VER:pres	devoir
vous	PRO:PER	vous
étonner	VER:infi	étonner
.	SENT	.
Après	PRP	après
tant	ADV	tant
de	PRP	de
serments	NOM	serment
Titus	NAM	Titus
m'	PRO:PER	me
abandonner	VER:infi	abandonner
!	SENT	!
Titus	NAM	Titus
qui	PRO:REL	qui
me	PRO:PER	me
jurait	VER:impf	jurer
...	PUN	...
Non	NAM	Non
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
le	PRO:PER	le
puis	ADV	puis
croire	VER:infi	croire
,	PUN	,
Il	NOM	Il
ne	ADV	ne
me	PRO:PER	me
quitte	VER:pres	quitter
point	ADV	point
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
va	VER:pres	aller
de	PRP	de
sa	DET:POS	son
gloire	NOM	gloire
.	SENT	.
Contre	PRP	contre
son	DET:POS	son
innocence	NOM	innocence
on	PRO:PER	on
veut	VER:pres	vouloir
me	PRO:PER	me
prévenir	VER:infi	prévenir
.	SENT	.
Ce	PRO:DEM	ce
piège	NOM	piège
n'	ADV	ne
est	VER:pres	être
tendu	VER:pper	tendre
que	KON	que
pour	PRP	pour
nous	PRO:PER	nous
désunir	VER:infi	désunir
.	SENT	.
Titus	NAM	Titus
m'	PRO:PER	me
aime	VER:pres	aimer
.	SENT	.
Titus	NAM	Titus
ne	ADV	ne
veut	VER:pres	vouloir
point	ADV	point
que	KON	que
je	PRO:PER	je
meure	VER:subp	mourir
.	SENT	.
Allons	VER:pres	aller
le	PRO:PER	le
voir	VER:infi	voir
.	SENT	.
Je	PRO:PER	je
veux	VER:pres	vouloir
lui	PRO:PER	lui
parler	VER:infi	parler
tout	ADV	tout
à	PRP	à
l'	DET:ART	le
heure	NOM	heure
.	SENT	.
Allons	INT	allons
.	SENT	.
Quoi	PRO	quoi
?	SENT	?
Vous	PRO:PER	vous
pourriez	VER:cond	pouvoir
ici	ADV	ici
me	PRO:PER	me
regarder	VER:infi	regarder
...	PUN	...
Vous	NAM	Vous
le	PRO:PER	le
souhaitez	VER:pres	souhaiter
trop	ADV	trop
pour	PRP	pour
me	PRO:PER	me
persuader	VER:infi	persuader
.	SENT	.
Non	ADV	non
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
vous	PRO:PER	vous
crois	VER:pres	croire
point	ADV	point
.	SENT	.
Mais	KON	mais
quoi	PRO:REL	quoi
qu'	KON	que
il	PRO:PER	il
en	PRO:PER	en
puisse	VER:subp	pouvoir
être	VER:infi	être
,	PUN	,
Pour	NAM	Pour
jamais	ADV	jamais
à	PRP	à
mes	DET:POS	mon
yeux	NOM	œil
gardez	VER:pres	garder
-vous	PRO:PER	vous
de	PRP	de
paraître	VER:infi	paraître
.	SENT	.
À	PRP	à
Phénice	NOM	Phénice
.	SENT	.
Ne	ADV	ne
m'	PRO:PER	me
abandonne	VER:pres	abandonner
pas	ADV	pas
dans	PRP	dans
l'	DET:ART	le
état	NOM	état
où	PRO:REL	où
je	PRO:PER	je
suis	VER:pres	suivre|être
,	PUN	,
Hélas	NAM	Hélas
!	SENT	!
Pour	PRP	pour
me	PRO:PER	me
tromper	VER:infi	tromper
je	PRO:PER	je
fais	VER:pres	faire
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
puis	ADV	puis
.	SENT	.
Ne	ADV	ne
me	PRO:PER	me
trompé	VER:pper	tromper
-je	PRO:PER	je
point	VER:pres	poindre
?	SENT	?
L'	PRO:PER	la|le
ai	VER:pres	avoir
-je	PRO:PER	je
bien	ADV	bien
entendue	VER:pper	entendre
?	SENT	?
Que	KON	que
je	PRO:PER	je
me	PRO:PER	me
garde	VER:pres	garder
,	PUN	,
moi	PRO:PER	moi
,	PUN	,
de	PRP	de
paraître	VER:infi	paraître
à	PRP	à
sa	DET:POS	son
vue	NOM	vue
?	SENT	?
Je	PRO:PER	je
m'	PRO:PER	me
en	PRO:PER	en
